catalog_name,product_name,product_url,product_reviews,product_stars,price,pic_url
Automotive,kinder Fluff Car Sun shade (4px) -80 GSM with 15s Film (highest possible) for full UV protection-2…,https://www.amazon.com/kinder-Fluff-protection-2-Transparent-Semi-Transparent/dp/B00ZOKJVAG/ref=zg_bs_automotive_7?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,"4,114",4.3 out of 5 stars,$11.04,"https://images-na.ssl-images-amazon.com/images/I/61qCZ5mHOjL._AC_UL200_SR200,200_.jpg"
Automotive,CarGuys Super Cleaner - The most effective All Purpose Cleaner available on the market! - Best…,https://www.amazon.com/CarGuys-Super-Cleaner-effective-Upholstery/dp/B071XB18BF/ref=zg_bs_automotive_8?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,892,4.7 out of 5 stars,$16.99,"https://images-na.ssl-images-amazon.com/images/I/81c29LpSr9L._AC_UL200_SR200,200_.jpg"
Automotive,EPAuto CP134 (CF10134) Honda & Acura Premium Cabin Air Filter includes Activated Carbon,https://www.amazon.com/EPAuto-CF10134-Premium-Filter-Activated/dp/B014TZAUU6/ref=zg_bs_automotive_9?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,"3,244",4.8 out of 5 stars,$8.87,"https://images-na.ssl-images-amazon.com/images/I/91psQ%2BaD1AL._AC_UL200_SR200,200_.jpg"
Automotive,EPAuto CP285 (CF10285) Toyota / Lexus / Scion / Subaru Premium Cabin Air Filter includes…,https://www.amazon.com/EPAuto-CF10285-Toyota-Premium-Activated/dp/B014TYRQUY/ref=zg_bs_automotive_10?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,"3,227",4.8 out of 5 stars,$8.87,"https://images-na.ssl-images-amazon.com/images/I/81aAVexwuFL._AC_UL200_SR200,200_.jpg"
Automotive,Sonilove Baby Car Mirror,https://www.amazon.com/Sonilove-Baby-0011-Baby-Car-Mirror/dp/B01K478YBA/ref=zg_bs_automotive_11?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,156,4.3 out of 5 stars,$13.98,"https://images-na.ssl-images-amazon.com/images/I/517-KRGXIFL._AC_UL200_SR200,200_.jpg"
Automotive,3M 39008 Headlight Lens Restoration System,https://www.amazon.com/3M-39008-Headlight-Restoration-System/dp/B001AIZ5HY/ref=zg_bs_automotive_12?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,"6,945",4.5 out of 5 stars,$10.50,"https://images-na.ssl-images-amazon.com/images/I/81q5uGY2yfL._AC_UL200_SR200,200_.jpg"
Automotive,"Camco TastePURE Water Filter with Flexible Hose Protector Greatly Reduces Bad Taste, Odors,…",https://www.amazon.com/Camco-TastePURE-Flexible-Protector-40043/dp/B0006IX87S/ref=zg_bs_automotive_13?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,"3,271",4.4 out of 5 stars,$17.87,"https://images-na.ssl-images-amazon.com/images/I/81vV0f9dH7L._AC_UL200_SR200,200_.jpg"
Automotive,AmazonBasics Thick Microfiber Cleaning Cloths - 3 Pack,https://www.amazon.com/AmazonBasics-Thick-Microfiber-Cleaning-Cloths/dp/B00EVY2SKG/ref=zg_bs_automotive_14?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,915,4.5 out of 5 stars,$5.61,"https://images-na.ssl-images-amazon.com/images/I/71e7aQ2vPJL._AC_UL200_SR200,200_.jpg"
Automotive,Baby & Mom Back Seat Baby Mirror - Rear View Baby Car Seat Mirror by Wide Convex…,https://www.amazon.com/Baby-Mom-Back-Seat-Mirror/dp/B016NKPDBG/ref=zg_bs_automotive_15?_encoding=UTF8&psc=1&refRID=MXXXHJW2F6BA96HBKR9K,137,4.3 out of 5 stars,$12.49,"https://images-na.ssl-images-amazon.com/images/I/611viYQyHuL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Care Touch Fully Automatic Wrist Blood Pressure Cuff Monitor - Platinum Series, 5.5"" - 8.5"" Cuff…",https://www.amazon.com/Care-Touch-Automatic-Pressure-Monitor/dp/B01JPRM9LG/ref=zg_bs_industrial_1?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"2,844",4.3 out of 5 stars,$32.99,"https://images-na.ssl-images-amazon.com/images/I/71zSwGquTuL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,TENS 7000 2nd Edition Digital TENS Unit with accessories,https://www.amazon.com/TENS-7000-Digital-Unit-accessories/dp/B00NCRE4GO/ref=zg_bs_industrial_2?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"5,385",4.5 out of 5 stars,$25.99,"https://images-na.ssl-images-amazon.com/images/I/81jT4GJX7AL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",https://www.amazon.com/Spectra-PAR12-02-Parker-Laboratories-Electrode/dp/B00AMGUZ70/ref=zg_bs_industrial_3?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"2,054",4.3 out of 5 stars,$4.48,"https://images-na.ssl-images-amazon.com/images/I/71BIbZfwHwL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,Activated Charcoal Natural Teeth Whitening Powder by Ecco Pure | Efficient Alternative to…,https://www.amazon.com/Activated-Whitening-Efficient-Alternative-Toothpaste/dp/B074NP3F1C/ref=zg_bs_industrial_4?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"1,619",4.4 out of 5 stars,$13.97,"https://images-na.ssl-images-amazon.com/images/I/81Bp9izzjZL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Energizer LR44 1.5V Button Cell Battery 20 pack (Replaces: LR44, SR44, 357, SR44W, AG13, G13,…",https://www.amazon.com/Energizer-LR44-Button-Battery-Replaces/dp/B00FO97DCU/ref=zg_bs_industrial_5?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"1,697",4.4 out of 5 stars,$7.15,"https://images-na.ssl-images-amazon.com/images/I/A1y8%2Br-HOyL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Fiskars 94167097J 5 Inch Classic Blunt Tip Kids Scissors, Color Received May Vary",https://www.amazon.com/Fiskars-94167097J-Classic-Scissors-Received/dp/B00005BZRZ/ref=zg_bs_industrial_6?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,306,4.5 out of 5 stars,$1.49,"https://images-na.ssl-images-amazon.com/images/I/61KCQVRP3mL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"50pcs Solder Seal Wire Connector, Sopoby Solder Seal Heat Shrink Butt Connectors Terminals Electrical Waterproof Insulated Marine…",https://www.amazon.com/Sopoby-Connectors-Electrical-Waterproof-Automotive/dp/B01DPS8DPM/ref=zg_bs_industrial_7?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,363,4.4 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/71g4eFzVxTL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,Catchmaster 904 Bug & Fly Clear Window Fly Traps - 3 Packs of 4 Traps,https://www.amazon.com/Catchmaster-904-Clear-Window-Traps/dp/B001QBPP66/ref=zg_bs_industrial_8?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,585,4.4 out of 5 stars,$10.86,"https://images-na.ssl-images-amazon.com/images/I/61gzlVyNDhL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"A World Of Deals Disposable Blue Underpad 23 X 36, 150/Case",https://www.amazon.com/World-Deals-Disposable-Blue-Underpad/dp/B005FGN4ZC/ref=zg_bs_industrial_9?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,925,3.4 out of 5 stars,$27.47,"https://images-na.ssl-images-amazon.com/images/I/81-GwwJRROL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Magnasonic Professional Ultrasonic Jewelry Cleaner with Digital Timer for Eyeglasses, Rings,…",https://www.amazon.com/Magnasonic-Professional-Ultrasonic-Eyeglasses-MGUC500/dp/B007Q2M17K/ref=zg_bs_industrial_10?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"3,781",4.3 out of 5 stars,$39.99,"https://images-na.ssl-images-amazon.com/images/I/61k%2BpEB5XfL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,3 Pack Teflon Sheet For 16x20 Heat Press Transfer Sheet SUPER SALE LIMITED TIME,https://www.amazon.com/Teflon-Sheet-16x20-Transfer-LIMITED/dp/B009AYTYAO/ref=zg_bs_industrial_11?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,"1,145",4.7 out of 5 stars,$6.87,"https://images-na.ssl-images-amazon.com/images/I/71vgkbqlqoL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Norwood Commercial Furniture NOR-1101AC-SO Plastic Stack Stools, 17.75"" Height, 11.75""…",https://www.amazon.com/Norwood-Commercial-Furniture-NOR-1101AC-SO-Assorted/dp/B01C35K6AS/ref=zg_bs_industrial_12?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,530,3.8 out of 5 stars,$51.90,"https://images-na.ssl-images-amazon.com/images/I/81%2BI3-zgneL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,"Kidde 21005779 Pro 210 Fire Extinguisher, ABC, 160CI, 4 lbs, 1 Pack",https://www.amazon.com/Kidde-21005779-Fire-Extinguisher-160CI/dp/B000VBGG5Q/ref=zg_bs_industrial_13?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,841,4.4 out of 5 stars,$39.97,"https://images-na.ssl-images-amazon.com/images/I/41o38mgwTFL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,WD-40 Multi-Use Product - Multi-Purpose Lubricant with Smart Straw Spray. 8 oz. (1 Pack),https://www.amazon.com/WD-40-Multi-Use-Product-Multi-Purpose-Lubricant/dp/B00HEVD89S/ref=zg_bs_industrial_14?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,152,4.7 out of 5 stars,$3.88,"https://images-na.ssl-images-amazon.com/images/I/81Iman-gXCL._AC_UL200_SR200,200_.jpg"
Industrial & Scientific,FLOOD/PPG FLD6-04 Floetrol Additive (1 Quart),https://www.amazon.com/FLOOD-PPG-FLD6-04-Floetrol-Additive/dp/B000C029PM/ref=zg_bs_industrial_15?_encoding=UTF8&psc=1&refRID=B8VKD1NPXEX7MEBKGME4,223,4.4 out of 5 stars,$6.97,"https://images-na.ssl-images-amazon.com/images/I/71qnBsviZ7L._AC_UL200_SR200,200_.jpg"
Collectible Coins,U.S. Liberty Head (Barber) Nickels - 7 Coin Grab Bag,https://www.amazon.com/U-S-Liberty-Head-Barber-Nickels/dp/B004U3QNJU/ref=zg_bs_coins_1?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,300,3.6 out of 5 stars,$9.14,"https://images-na.ssl-images-amazon.com/images/I/41AmAd6-g3L._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 American Silver Eagle Brilliant Uncirculated US Mint Box,https://www.amazon.com/American-Silver-Eagle-Brilliant-Uncirculated/dp/B0792L4KW2/ref=zg_bs_coins_2?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,22,4.4 out of 5 stars,$29.95,"https://images-na.ssl-images-amazon.com/images/I/71h9A9Nj4YL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 American Silver Eagle with Airtite Holder .999 Fine Silver Dollar Brilliant Uncirculated,https://www.amazon.com/American-Silver-Airtite-Brilliant-Uncirculated/dp/B07959M99M/ref=zg_bs_coins_3?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,19,4.8 out of 5 stars,$24.44,"https://images-na.ssl-images-amazon.com/images/I/81aLwROPvhL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 CA Canada 1 oz Silver Maple Leaf (MintDirect® Single) 1 OZ Brilliant Uncirculated,https://www.amazon.com/Canada-Silver-MintDirect%C2%AE-Brilliant-Uncirculated/dp/B079K4L73W/ref=zg_bs_coins_4?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,not found,not found,$34.68,"https://images-na.ssl-images-amazon.com/images/I/81KHDk3wXAL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 American Silver Eagle with capsule $1 Brilliant Uncirculated US Mint with a Custom Gift…,https://www.amazon.com/American-Silver-Eagle-Uncirculated-Custom/dp/B0797J8R11/ref=zg_bs_coins_5?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,23,4.9 out of 5 stars,$26.95,"https://images-na.ssl-images-amazon.com/images/I/81qxafbBQkL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018-1 Ounce American Silver Eagle .999 Fine Silver Dollar Uncirculated Us Mint,https://www.amazon.com/2018-1-American-Silver-Dollar-Uncirculated/dp/B07CT4SBNZ/ref=zg_bs_coins_6?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,3,4.6 out of 5 stars,$25.99,"https://images-na.ssl-images-amazon.com/images/I/61YvdJBB0XL._AC_UL200_SR200,200_.jpg"
Collectible Coins,100 U.S. Wheat Pennies With Steel Cents in a Custom Vx Investments Microfiber Pouch (2 Rolls of U.S. Wheat Cents). 100 Old Coins.,https://www.amazon.com/Pennies-Custom-Investments-Microfiber-Coins/dp/B07DX9QJM5/ref=zg_bs_coins_7?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,not found,not found,not found,"https://images-na.ssl-images-amazon.com/images/I/91aYWAzPS5L._AC_UL200_SR200,200_.jpg"
Collectible Coins,1908 U.S. Indian Head Cent / Penny Coin,https://www.amazon.com/1908-U-S-Indian-Head-Penny/dp/B002D6AHUC/ref=zg_bs_coins_8?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,119,4.5 out of 5 stars,$7.15,"https://images-na.ssl-images-amazon.com/images/I/71V54Rj923L._AC_UL200_SR200,200_.jpg"
Collectible Coins,1976 U.S. Proof Set in Original Government Packaging,https://www.amazon.com/1976-Proof-Original-Government-Packaging/dp/B002UJ7UUM/ref=zg_bs_coins_9?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,108,4.6 out of 5 stars,$14.00,"https://images-na.ssl-images-amazon.com/images/I/51gUq472G0L._AC_UL200_SR200,200_.jpg"
Collectible Coins,1982 S US Proof Set Original Government Packaging,https://www.amazon.com/1982-Proof-Original-Government-Packaging/dp/B00QR744V6/ref=zg_bs_coins_10?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,80,4.6 out of 5 stars,$8.59,"https://images-na.ssl-images-amazon.com/images/I/71xViVU%2BmOL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2008-1 Ounce American Silver Eagle Low Flat Rate Shipping .999 Fine Silver Dollar Uncirculated US Mint,https://www.amazon.com/2008-1-American-Silver-Shipping-Uncirculated/dp/B07CYMCB1G/ref=zg_bs_coins_11?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,not found,not found,$25.99,"https://images-na.ssl-images-amazon.com/images/I/51rPIxNL3mL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 (W) American Silver Eagle (1 oz) First Strike West Point Label $1 MS70 PCGS,https://www.amazon.com/American-Silver-Eagle-First-Strike/dp/B079GBC4RL/ref=zg_bs_coins_12?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,3,5.0 out of 5 stars,$44.55,"https://images-na.ssl-images-amazon.com/images/I/71b3mAL5YmL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2009 U.S. Territories Set from both P and D Mints (12 Coins) Uncirculated,https://www.amazon.com/2009-Territories-Mints-Coins-Uncirculated/dp/B00YCXP5LA/ref=zg_bs_coins_13?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,12,4.8 out of 5 stars,$20.45,"https://images-na.ssl-images-amazon.com/images/I/61kaoqALEUL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 American Silver Eagle (1 oz) Five Coins Brilliant Uncirculated,https://www.amazon.com/American-Silver-Eagle-Brilliant-Uncirculated/dp/B07989KBQT/ref=zg_bs_coins_14?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,10,4.9 out of 5 stars,$112.95,"https://images-na.ssl-images-amazon.com/images/I/713JMxnTokL._AC_UL200_SR200,200_.jpg"
Collectible Coins,2018 S Proof Set Mint Packaged,https://www.amazon.com/2018-Proof-Set-Mint-Packaged/dp/B07BNW1C45/ref=zg_bs_coins_15?_encoding=UTF8&psc=1&refRID=K5QHZFYBQCRZETPY393J,6,5.0 out of 5 stars,$39.95,"https://images-na.ssl-images-amazon.com/images/I/61GRFacphJL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Reader's Digest,https://www.amazon.com/Trusted-Media-Brands-Inc-Readers/dp/B004GVZUUY/ref=zg_bs_magazines_1?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,468",4.4 out of 5 stars,$8.00,"https://images-na.ssl-images-amazon.com/images/I/719BALUxa8L._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Better Homes & Gardens,https://www.amazon.com/Meredith-Better-Homes-Gardens/dp/B0029XHGRQ/ref=zg_bs_magazines_2?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,805,4.1 out of 5 stars,$7.49,"https://images-na.ssl-images-amazon.com/images/I/71jIZPU5EeL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Cosmopolitan,https://www.amazon.com/Hearst-Magazines-Cosmopolitan/dp/B001THPA12/ref=zg_bs_magazines_3?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,975,3.8 out of 5 stars,$5.00,"https://images-na.ssl-images-amazon.com/images/I/71KB0uwIvKL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,National Geographic Kids,https://www.amazon.com/National-Geographic-Partners-LLC-Kids/dp/B000063XJL/ref=zg_bs_magazines_4?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,809,4.5 out of 5 stars,$15.00,"https://images-na.ssl-images-amazon.com/images/I/71OONVxgF2L._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Taste of Home,https://www.amazon.com/Trusted-Media-Brands-Inc-Taste/dp/B004GVZUU4/ref=zg_bs_magazines_5?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,421,4.3 out of 5 stars,$8.00,"https://images-na.ssl-images-amazon.com/images/I/616lbWAHuJL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Martha Stewart Living,https://www.amazon.com/Meredith-Martha-Stewart-Living/dp/B002PXW0EO/ref=zg_bs_magazines_6?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,482,4.1 out of 5 stars,$7.49,"https://images-na.ssl-images-amazon.com/images/I/61E0AYOqoCL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Popular Mechanics,https://www.amazon.com/Hearst-Magazines-Popular-Mechanics/dp/B001THPA26/ref=zg_bs_magazines_7?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,013",4.1 out of 5 stars,$12.00,"https://images-na.ssl-images-amazon.com/images/I/61Tj8SRllHL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Popular Science,https://www.amazon.com/Bonnier-Corporation-Popular-Science/dp/B002CT515Q/ref=zg_bs_magazines_8?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,501",4.1 out of 5 stars,$10.00,"https://images-na.ssl-images-amazon.com/images/I/71jEGRPt7DL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Field & Stream,https://www.amazon.com/Bonnier-Corporation-Field-Stream/dp/B002CT51EM/ref=zg_bs_magazines_9?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,364,4.2 out of 5 stars,$10.00,"https://images-na.ssl-images-amazon.com/images/I/71cZLKWcZYL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,National Geographic,https://www.amazon.com/National-Geographic-Partners-LLC/dp/B00005NIOH/ref=zg_bs_magazines_10?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,730",4.5 out of 5 stars,$19.00,"https://images-na.ssl-images-amazon.com/images/I/61IAt3juMtL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,The Family Handyman,https://www.amazon.com/Trusted-Media-Brands-Inc-Handyman/dp/B002PXVYEQ/ref=zg_bs_magazines_11?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,609",4.5 out of 5 stars,$8.00,"https://images-na.ssl-images-amazon.com/images/I/51W0CM%2BwwML._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Food Network Magazine,https://www.amazon.com/Hearst-Magazines-Food-Network-Magazine/dp/B001THPA58/ref=zg_bs_magazines_12?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,"1,322",4.5 out of 5 stars,$12.00,"https://images-na.ssl-images-amazon.com/images/I/61OG94SJQcL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,Car and Driver,https://www.amazon.com/Hearst-Car-and-Driver/dp/B002PXVYBE/ref=zg_bs_magazines_13?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,426,4.2 out of 5 stars,$15.00,"https://images-na.ssl-images-amazon.com/images/I/51aKdaqEGlL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,EatingWell,https://www.amazon.com/Meredith-EatingWell/dp/B002PXW06C/ref=zg_bs_magazines_14?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,579,4.3 out of 5 stars,$7.49,"https://images-na.ssl-images-amazon.com/images/I/718Pj%2Bbp0kL._AC_UL200_SR200,200_.jpg"
Magazine Subscriptions,The New Yorker,https://www.amazon.com/Conde-Nast-The-New-Yorker/dp/B06XWB4X41/ref=zg_bs_magazines_15?_encoding=UTF8&psc=1&refRID=7CY7GMNZFNW63P5AXRD5,721,4.2 out of 5 stars,$5.00,"https://images-na.ssl-images-amazon.com/images/I/712U9Nr9R5L._AC_UL200_SR200,200_.jpg"
Software,Nintendo NES Classic Controller,https://www.amazon.com/Nintendo-CLVACNES-NES-Classic-Controller/dp/B01JT77EDK/ref=zg_bs_software_1?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,78,3.8 out of 5 stars,$9.99,"https://images-na.ssl-images-amazon.com/images/I/61gKCvBB-PL._AC_UL200_SR200,200_.jpg"
Software,Norton Security Deluxe - 5 Device [Amazon…,https://www.amazon.com/Norton-Security-Deluxe-Exclusive-Download/dp/B01MF5MTWP/ref=zg_bs_software_2?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,799,4.2 out of 5 stars,$29.99,"https://images-na.ssl-images-amazon.com/images/I/71ivsDpL8yL._AC_UL200_SR200,200_.jpg"
Software,Amazon Music [PC] [Download],https://www.amazon.com/Amazon-Digital-Services-LLC-ACPforPC/dp/B00CTTEKJW/ref=zg_bs_software_3?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,"8,001",3.9 out of 5 stars,$0.01,"https://images-na.ssl-images-amazon.com/images/I/41VXGF76krL._AC_UL200_SR200,200_.jpg"
Software,Microsoft Software | Windows 10 Home 64 Bit…,https://www.amazon.com/Microsoft-Software-Windows-System-Builder/dp/B00ZSI7Y3U/ref=zg_bs_software_4?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,"1,721",3.8 out of 5 stars,$99.99,"https://images-na.ssl-images-amazon.com/images/I/41us3IirK-L._AC_UL200_SR200,200_.jpg"
Software,Microsoft Office 365 Personal | 1-year…,https://www.amazon.com/Microsoft-Office-Personal-1-year-subscription/dp/B00HV9IM58/ref=zg_bs_software_5?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,788,3.8 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/71k1DEj0M8L._AC_UL200_SR200,200_.jpg"
Software,Microsoft Office Home and Student 2016 | 1…,https://www.amazon.com/Microsoft-Office-Home-Student-Download/dp/B0153V62P2/ref=zg_bs_software_6?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,"2,262",3.7 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/71IpYToOmnL._AC_UL200_SR200,200_.jpg"
Software,Microsoft Office Home and Student 2016 | 1…,https://www.amazon.com/Microsoft-Office-Home-Student-2016/dp/B0148BYIAO/ref=zg_bs_software_7?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,"2,262",3.7 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/61VI%2BhGAVeL._AC_UL200_SR200,200_.jpg"
Software,"Microsoft Office 365 Home | 1-year subscription,…",https://www.amazon.com/Microsoft-Office-1-year-subscription-Download/dp/B00B1TEIRU/ref=zg_bs_software_8?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,915,3.5 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/617GjtWatCL._AC_UL200_SR200,200_.jpg"
Software,Microsoft Office Home and Business 2016 | 1…,https://www.amazon.com/Microsoft-Office-Home-Business-Download/dp/B0153V61XU/ref=zg_bs_software_9?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,664,3.8 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/71tCQm7R1sL._AC_UL200_SR200,200_.jpg"
Software,Microsoft Windows 10 Home English USB Flash…,https://www.amazon.com/Microsoft-Windows-English-Flash-Drive/dp/B075RM5BHV/ref=zg_bs_software_10?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,43,4.0 out of 5 stars,$114.47,"https://images-na.ssl-images-amazon.com/images/I/81zaVjzzDaL._AC_UL200_SR200,200_.jpg"
Software,Microsoft Office Home & Student 2016 for Mac |…,https://www.amazon.com/Microsoft-Office-Home-Student-Download/dp/B0153V644G/ref=zg_bs_software_11?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,450,3.3 out of 5 stars,not found,"https://images-na.ssl-images-amazon.com/images/I/61KqemQzY2L._AC_UL200_SR200,200_.jpg"
Software,Microsoft Windows 10 Home | Download,https://www.amazon.com/Microsoft-Windows-10-Home-Download/dp/B01019BM7O/ref=zg_bs_software_12?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,606,2.9 out of 5 stars,$119.99,"https://images-na.ssl-images-amazon.com/images/I/41uzveTElqL._AC_UL200_SR200,200_.jpg"
Software,QuickBooks Desktop Pro 2018 [PC Download],https://www.amazon.com/QuickBooks-Desktop-Pro-2018-Download/dp/B0753Y726B/ref=zg_bs_software_13?_encoding=UTF8&psc=1&refRID=4WFKB5WGQNMYPRMAF9TJ,150,2.9 out of 5 stars,$189.99,"https://images-na.ssl-images-amazon.com/images/I/81Z0yUJIYlL._AC_UL200_SR200,200_.jpg"
